,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
7813,Kirk Franklin,Brighter Day,The Rebirth of Kirk Franklin,album,0.61,0.88,5.00,-5.87,0.10,0.11,0.00,0.70,0.73,84.00,340133.00
7814,Kirk Franklin,Looking for You,Hero,album,0.81,0.72,1.00,-4.79,0.05,0.01,0.00,0.22,0.81,121.98,246560.00
7815,Kirk Franklin,Imagine Me,Hero,album,0.63,0.72,0.00,-8.31,0.04,0.14,0.00,0.07,0.77,153.94,318840.00
7816,Kirk Franklin,Bless Me,Kingdom Book One,album,0.67,0.91,5.00,-6.23,0.18,0.18,0.00,0.87,0.47,136.06,272349.00
7817,Hector & Tito,"Baila Morena (with Luny Tunes, Noriega) - Remix",Baila Morena (Reggaeton Mix),single,0.79,0.82,0.00,-5.06,0.11,0.21,0.00,0.10,0.78,94.00,187080.00
7818,Hector & Tito,Felina,A La Reconquista,album,0.85,0.92,6.00,-6.60,0.07,0.03,0.01,0.08,0.71,93.00,216440.00
7819,Hector & Tito,Baila Morena - Live,Season Finale,album,0.80,0.54,4.00,-12.86,0.07,0.20,0.00,0.12,0.80,94.00,154667.00
7820,Hector & Tito,Ay Amor - Reggaeton,Despecho Reggaetón,compilation,0.59,0.77,8.00,-5.13,0.10,0.20,0.00,0.12,0.66,179.97,233013.00
7821,Hector & Tito,Villana,"Blin Blin, Vol. 1",compilation,0.79,0.70,9.00,-8.83,0.27,0.27,0.00,0.18,0.39,94.97,144187.00
7822,Hector & Tito,Si Estoy Facil,Season Finale,album,0.60,0.63,1.00,-13.72,0.53,0.03,0.00,0.04,0.82,96.87,199200.00
7823,Hector & Tito,Amor De Colegio,The Last Don Live,album,0.62,0.89,1.00,-5.18,0.06,0.19,0.00,0.39,0.55,95.25,182120.00
7824,Hector & Tito,Besos En La Boca,A La Reconquista,album,0.82,0.91,10.00,-5.60,0.11,0.01,0.00,0.10,0.72,98.00,179680.00
7825,Hector & Tito,Noche De Loba,A La Reconquista,album,0.82,0.84,8.00,-7.08,0.06,0.05,0.01,0.09,0.82,90.00,153373.00
7826,Hector & Tito,Mataron,Lo de Antes,album,0.84,0.73,1.00,-7.88,0.18,0.09,0.00,0.60,0.49,93.71,124160.00
7827,The Lyndhurst Orchestra,Honor Him,Gladiator: 20th Anniversary Edition,album,0.19,0.11,6.00,-23.82,0.04,0.86,0.89,0.12,0.04,68.08,79840.00
7828,The Lyndhurst Orchestra,"Now We Are Free - From ""Gladiator"" Soundtrack",Gladiator - Music From The Motion Picture,album,0.29,0.22,9.00,-18.81,0.03,0.60,0.10,0.10,0.04,138.23,254307.00
7829,The Lyndhurst Orchestra,"Elysium - From ""Gladiator"" Soundtrack",Gladiator - Music From The Motion Picture,album,0.12,0.07,9.00,-25.28,0.04,0.71,0.77,0.14,0.04,87.66,161493.00
7830,The Lyndhurst Orchestra,"The Wheat - From ""Gladiator"" Soundtrack",Gladiator - Music From The Motion Picture,album,0.19,0.03,11.00,-33.48,0.04,0.98,0.83,0.10,0.09,81.64,63267.00
7831,The Lyndhurst Orchestra,Earth,Gladiator: 20th Anniversary Edition,album,0.09,0.05,4.00,-29.69,0.04,0.76,0.95,0.11,0.09,170.05,181867.00
7832,The Lyndhurst Orchestra,"Sorrow - From ""Gladiator"" Soundtrack",Gladiator - Music From The Motion Picture,album,0.17,0.15,8.00,-23.41,0.04,0.84,0.93,0.12,0.04,78.36,86307.00
7833,The Lyndhurst Orchestra,Maximus,"More Music From The Motion Picture ""Gladiator""",album,0.44,0.00,2.00,-29.56,0.08,0.78,0.56,0.11,0.15,173.79,69000.00
7834,The Lyndhurst Orchestra,The Battle,Gladiator: 20th Anniversary Edition,album,0.40,0.38,0.00,-14.32,0.04,0.66,0.91,0.12,0.10,84.33,602227.00
7835,The Lyndhurst Orchestra,Not Yet,"More Music From The Motion Picture ""Gladiator""",album,0.09,0.01,4.00,-31.13,0.05,0.96,0.32,0.10,0.04,86.90,92907.00
7836,The Lyndhurst Orchestra,Progeny,Gladiator: 20th Anniversary Edition,album,0.19,0.02,2.00,-35.80,0.04,0.81,0.96,0.12,0.04,100.07,133600.00
7837,The Pointer Sisters,I'm So Excited,So Excited! (Expanded Edition),album,0.59,0.87,5.00,-5.83,0.05,0.10,0.00,0.44,0.80,184.35,230640.00
7838,The Pointer Sisters,Jump (Original Mix),Break Out (1983 Version - Expanded Edition),album,0.85,0.83,10.00,-7.91,0.10,0.09,0.00,0.12,0.81,134.45,262560.00
7839,The Pointer Sisters,Slow Hand,Black & White (Expanded Edition),album,0.83,0.56,6.00,-7.77,0.03,0.40,0.00,0.06,0.36,110.77,231960.00
7840,The Pointer Sisters,Fire,Energy (Expanded Edition),album,0.65,0.62,1.00,-9.33,0.03,0.20,0.00,0.08,0.64,118.29,210640.00
7841,The Pointer Sisters,He's so Shy,Special Things (Bonus Track Version),album,0.87,0.74,0.00,-7.90,0.07,0.22,0.00,0.09,0.97,115.15,218320.00
7842,The Pointer Sisters,Neutron Dance,Break Out (1983 Version - Expanded Edition),album,0.75,0.84,9.00,-6.88,0.05,0.02,0.00,0.26,0.86,104.79,253413.00
7843,The Pointer Sisters,Automatic,Break Out (1983 Version - Expanded Edition),album,0.80,0.66,5.00,-7.53,0.06,0.09,0.00,0.32,0.93,110.54,287013.00
7844,The Pointer Sisters,Happiness,Energy (Expanded Edition),album,0.63,0.84,11.00,-7.68,0.10,0.16,0.00,0.06,0.49,106.82,239933.00
7845,The Pointer Sisters,Santa Claus Is Coming To Town,A Very Special Christmas,compilation,0.40,0.80,3.00,-10.40,0.05,0.06,0.00,0.56,0.69,150.91,201160.00
7846,The Pointer Sisters,"I'm So Excited - 12"" Remix",Break Out (1983 Version - Expanded Edition),album,0.61,0.70,5.00,-8.06,0.03,0.01,0.01,0.10,0.86,183.00,338653.00
7847,Gala,Freed From Desire,Come Into My Life (The Album),album,0.70,0.86,2.00,-4.22,0.05,0.59,0.06,0.10,0.64,128.99,213394.00
7848,Gala,Freed from Desire - Xtm Remix Edit,Freed from Desire (The Remixes),single,0.61,0.93,0.00,-5.71,0.05,0.02,0.17,0.15,0.50,136.00,213907.00
7849,Gala,Freed From Desire - Full Vocals Mixx,Coming Into a Decade (10Th Anniversary),album,0.75,0.84,0.00,-4.49,0.08,0.29,0.22,0.08,0.65,128.99,255530.00
7850,Gala,Come Into My Life - Molella And Phil Jay Edit Mix,Come Into My Life (The Album),album,0.66,0.83,5.00,-6.53,0.03,0.00,0.03,0.18,0.70,129.07,204460.00
7851,Gala,Let a Boy Cry,Come Into My Life (The Album),album,0.69,0.77,4.00,-6.13,0.04,0.00,0.06,0.11,0.83,128.98,203285.00
7852,Gala,Freed from Desire (Acoustic Version),Un homme à la hauteur (Bande originale du film),compilation,0.62,0.25,10.00,-11.03,0.03,0.78,0.00,0.10,0.41,95.13,186111.00
7853,Gala,Galamegamix - Clap Mix F Edit,Galamegamix,single,0.76,0.94,0.00,-5.81,0.05,0.01,0.03,0.15,0.69,129.03,193698.00
7854,Gala,Faraway,Tough Love,album,0.63,0.67,8.00,-7.47,0.04,0.00,0.00,0.42,0.91,95.98,199186.00
7855,Gala,Suddenly - Radio Edit,Coming Into a Decade (10Th Anniversary),album,0.73,0.88,4.00,-5.27,0.03,0.00,0.02,0.26,0.91,131.97,181394.00
7856,Gala,Come Into My Life - Video Edit,Come Into My Life,single,0.75,0.67,5.00,-11.44,0.04,0.03,0.00,0.12,0.48,129.03,215902.00
7857,Ying Yang Twins,Salt Shaker,Me & My Brother,album,0.88,0.70,11.00,-6.02,0.13,0.05,0.00,0.09,0.32,101.97,252440.00
7858,Ying Yang Twins,Badd,U.S.A. (United State of Atlanta),album,0.59,0.70,1.00,-6.13,0.36,0.03,0.00,0.26,0.40,133.18,225187.00
7859,Ying Yang Twins,Wait (The Whisper Song),U.S.A. (United State of Atlanta),album,0.93,0.51,7.00,-13.20,0.35,0.00,0.00,0.11,0.60,102.02,179160.00
7860,Ying Yang Twins,Say I Yi Yi,Alley: The Return of the Ying Yang Twins,album,0.78,0.63,8.00,-6.51,0.12,0.00,0.00,0.20,0.49,94.97,272507.00
7861,Ying Yang Twins,Shake,U.S.A. (United State of Atlanta),album,0.92,0.68,1.00,-7.40,0.31,0.34,0.00,0.64,0.84,117.99,241587.00
7862,Ying Yang Twins,What's Happenin!,Me & My Brother,album,0.83,0.68,6.00,-6.47,0.06,0.10,0.00,0.35,0.73,107.99,259733.00
7863,Ying Yang Twins,Whistle While You Twurk (ColliPark Mix),Thug Walkin,album,0.94,0.61,1.00,-7.24,0.09,0.00,0.00,0.34,0.07,101.99,265440.00
7864,Ying Yang Twins,Dangerous,Chemically Imbalanced,album,0.80,0.78,11.00,-3.87,0.10,0.17,0.00,0.21,0.89,115.00,260427.00
7865,Ying Yang Twins,Naggin',Me & My Brother,album,0.71,0.85,1.00,-5.72,0.03,0.00,0.00,0.28,0.91,100.01,263227.00
7866,Ying Yang Twins,Bedroom Boom,U.S.A. (United State of Atlanta),album,0.71,0.56,8.00,-9.70,0.15,0.13,0.00,0.11,0.48,150.97,277720.00
7867,Mayday,為你寫下這首情歌,為你寫下這首情歌,single,0.34,0.69,2.00,-5.51,0.03,0.20,0.00,0.07,0.52,150.22,241000.00
7868,Mayday,突然好想你,後 青春期的詩,album,0.46,0.47,2.00,-6.49,0.03,0.23,0.00,0.20,0.41,140.11,265867.00
7869,Mayday,後來的我們,自傳,album,0.49,0.60,0.00,-3.70,0.03,0.01,0.00,0.08,0.23,78.01,346282.00
7870,Mayday,我不願讓你一個人,第二人生(明日版),album,0.47,0.51,7.00,-7.12,0.03,0.43,0.00,0.41,0.41,144.01,265507.00
7871,Mayday,玫瑰少年,玫瑰少年,single,0.51,0.71,6.00,-7.45,0.04,0.03,0.00,0.13,0.37,95.98,235333.00
7872,Mayday,倔強,神的孩子都在跳舞,album,0.46,0.68,9.00,-4.99,0.03,0.05,0.00,0.16,0.66,155.94,261618.00
7873,Mayday,私奔到月球,離開地球表面,album,0.51,0.68,7.00,-4.50,0.06,0.38,0.00,0.08,0.62,184.27,226787.00
7874,Mayday,你不是真正的快樂,後 青春期的詩,album,0.40,0.69,5.00,-4.75,0.03,0.08,0.00,0.33,0.43,164.08,299907.00
7875,Mayday,因為你 所以我,因為你 所以我,single,0.47,0.69,11.00,-6.90,0.04,0.19,0.00,0.11,0.49,152.10,281800.00
7876,Mayday,你的神曲,你的神曲,single,0.53,0.85,0.00,-5.49,0.05,0.05,0.00,0.43,0.61,135.05,210222.00
7877,The Supremes,You Can't Hurry Love,The Supremes A' Go-Go (Expanded Edition),album,0.63,0.71,10.00,-9.34,0.05,0.30,0.00,0.08,0.66,96.91,167933.00
